Avg,Left before being seen,FIPS,Facility ID,State,County Name,FIPS_code,PCTPOVALL_2020
146,3,17031,140191,IL,COOK,17031,12.9
126,2,13047,110236,GA,CATOOSA,13047,10.1
106,,16085,131308,ID,VALLEY,16085,8.7
150,0,39151,360131,OH,STARK,39151,13.2
88,2,22111,191326,LA,UNION,22111,26.7
206,2,28035,250078,MS,FORREST,28035,24.9
166,1,50023,470001,VT,WASHINGTON,50023,8
291,4,24510,210009,MD,BALTIMORE CITY,24510,20
84,,28069,251335,MS,KEMPER,28069,25.2
131,1,48453,450713,TX,TRAVIS,48453,10.2
155,1,26091,230005,MI,LENAWEE,26091,9.5
128,1,16065,130025,ID,MADISON,16065,14.3
180,0,12011,100039,FL,BROWARD,12011,11
192,2,42073,390016,PA,LAWRENCE,42073,12.9
,,31055,280133,NE,DOUGLAS,31055,9.8
150,1,8031,60032,CO,DENVER,8031,12.4
239,2,5119,40134,AR,PULASKI,5119,15.3
111,0,31131,281342,NE,OTOE,31131,8.4
91,1,21071,181331,KY,FLOYD,21071,28.3
103,0,31089,281329,NE,HOLT,31089,10.9
194,4,21235,180080,KY,WHITLEY,21235,21.7
194,3,6037,50056,CA,LOS ANGELES,6037,13.2
274,0,6037,50204,CA,LOS ANGELES,6037,13.2
,,6059,53304,CA,ORANGE,6059,9
193,1,18105,150051,IN,MONROE,18105,18.2
174,1,18063,150005,IN,HENDRICKS,18063,5.2
97,2,28089,250038,MS,MADISON,28089,12.6
209,1,53053,500129,WA,PIERCE,53053,8.7
,,48439,670071,TX,TARRANT,48439,10.5
135,1,19155,160028,IA,POTTAWATTAMIE,19155,9.2
170,2,47157,440048,TN,SHELBY,47157,19.1
162,2,26081,230236,MI,KENT,26081,11.1
174,1,4013,30030,AZ,MARICOPA,4013,11.6
116,0,20205,171374,KS,WILSON,20205,14.3
189,1,34021,310044,NJ,MERCER,34021,9.5
228,,22073,190125,LA,OUACHITA,22073,23.7
167,1,49057,460004,UT,WEBER,49057,7.3
239,2,42003,390328,PA,ALLEGHENY,42003,10.5
164,2,20177,170016,KS,SHAWNEE,20177,10.5
114,0,5007,41331,AR,BENTON,5007,9.1
135,3,13017,110073,GA,BEN HILL,13017,22.3
241,3,4013,30089,AZ,MARICOPA,4013,11.6
,,18097,150160,IN,MARION,18097,14.4
128,5,40135,370112,OK,SEQUOYAH,40135,16.9
,,41067,380103,OR,WASHINGTON,41067,7.5
152,0,42061,390056,PA,HUNTINGDON,42061,10.7
198,2,26125,230151,MI,OAKLAND,26125,7.8
140,0,12057,100206,FL,HILLSBOROUGH,12057,11.9
,,25025,223304,MA,SUFFOLK,25025,16.5
232,3,8031,60011,CO,DENVER,8031,12.4
138,1,12103,100043,FL,PINELLAS,12103,11.1
,,45045,420102,SC,GREENVILLE,45045,12.1
142,1,39091,360197,OH,LOGAN,39091,10.1
190,1,23031,200019,ME,YORK,23031,8.1
103,,37123,341303,NC,MONTGOMERY,37123,16
98,0,6051,51303,CA,MONO,6051,9
194,0,51003,490077,VA,ALBEMARLE,51003,6.3
149,1,1031,10049,AL,COFFEE,1031,13.9
84,1,29195,260142,MO,SALINE,29195,13.1
108,,20131,171315,KS,NEMAHA,20131,8.3
162,0,5119,40147,AR,PULASKI,5119,15.3
161,1,17199,140011,IL,WILLIAMSON,17199,13.9
110,1,48021,450143,TX,BASTROP,48021,10.8
91,0,17131,141304,IL,MERCER,17131,8.8
130,0,30051,271334,MT,LIBERTY,30051,19
112,0,22077,191316,LA,POINTE COUPEE,22077,17.3
160,0,55035,520210,WI,EAU CLAIRE,55035,9.8
51,0,48335,451342,TX,MITCHELL,48335,18.7
160,0,34037,310028,NJ,SUSSEX,34037,5.4
,,8095,61304,CO,PHILLIPS,8095,10.2
156,2,36009,330103,NY,CATTARAUGUS,36009,16.3
99,,29005,261303,MO,ATCHISON,29005,12
91,1,22101,191310,LA,ST. MARY,22101,19.8
121,1,48029,670078,TX,BEXAR,48029,15
,,26125,230013,MI,OAKLAND,26125,7.8
85,0,55001,521309,WI,ADAMS,55001,12.3
258,1,48215,450869,TX,HIDALGO,48215,23.9
136,1,42017,390035,PA,BUCKS,42017,6
260,1,25025,220071,MA,SUFFOLK,25025,16.5
181,1,6073,50222,CA,SAN DIEGO,6073,9.5
210,0,20087,171314,KS,JEFFERSON,20087,7.2
163,,16011,131325,ID,BINGHAM,16011,11.1
,,17117,141347,IL,MACOUPIN,17117,10.8
115,0,38017,350070,ND,CASS,38017,9.7
,,42101,393303,PA,PHILADELPHIA,42101,19.4
100,0,38093,351335,ND,STUTSMAN,38093,10.6
114,,46049,431301,SD,FAULK,46049,18.7
95,0,20083,171369,KS,HODGEMAN,20083,9.1
86,,13321,111328,GA,WORTH,13321,18.2
138,2,53033,500027,WA,KING,53033,7.6
,,48453,450871,TX,TRAVIS,48453,10.2
106,1,33003,301312,NH,CARROLL,33003,7.5
158,1,18059,150037,IN,HANCOCK,18059,5.1
154,1,17043,140200,IL,DU PAGE,17043,5.9
244,2,13313,110001,GA,WHITFIELD,13313,13
91,1,6053,51336,CA,MONTEREY,6053,11.6
172,,6053,50145,CA,MONTEREY,6053,11.6
151,0,6059,50746,CA,ORANGE,6059,9
,,6039,53300,CA,MADERA,6039,14.1
178,2,1083,10079,AL,LIMESTONE,1083,10.4
232,4,40143,370218,OK,TULSA,40143,12.8
137,0,19127,160001,IA,MARSHALL,19127,10.1
129,1,28043,250168,MS,GRENADA,28043,21.4
142,1,48485,451343,TX,WICHITA,48485,16
116,0,23031,200020,ME,YORK,23031,8.1
203,1,17163,140187,IL,ST. CLAIR,17163,13.8
119,,50015,471305,VT,LAMOILLE,50015,8.1
130,1,13087,110132,GA,DECATUR,13087,25.6
218,1,17031,140223,IL,COOK,17031,12.9
172,1,34013,310096,NJ,ESSEX,34013,14.3
197,1,42095,390326,PA,NORTHAMPTON,42095,7.6
,,8059,60124,CO,JEFFERSON,8059,6.1
,,72127,400127,PR,SAN JUAN,,
124,0,48121,450853,TX,DENTON,48121,6.9
192,1,6111,50394,CA,VENTURA,6111,9.1
113,1,2020,20017,AK,ANCHORAGE,2020,8.3
169,1,47019,440018,TN,CARTER,47019,16.1
113,0,26101,230303,MI,MANISTEE,26101,12.4
193,1,6059,50603,CA,ORANGE,6059,9
120,2,36077,330085,NY,OTSEGO,36077,12.8
113,0,48157,450330,TX,FORT BEND,48157,7.4
136,1,55073,520030,WI,MARATHON,55073,6.7
248,6,13063,110165,GA,CLAYTON,13063,16.8
155,0,55029,521358,WI,DOOR,55029,7.8
146,1,17197,140304,IL,WILL,17197,7.2
175,2,27163,240213,MN,WASHINGTON,27163,4.4
154,0,39003,360066,OH,ALLEN,39003,12.9
212,0,12086,100181,FL,MIAMI-DADE,12086,15
213,1,48201,450035,TX,HARRIS,48201,15.9
275,2,6019,50093,CA,FRESNO,6019,17.1
236,4,10003,80001,DE,NEW CASTLE,10003,10.1
206,2,8041,60031,CO,EL PASO,8041,9.1
93,0,20143,171328,KS,OTTAWA,20143,10
122,0,49001,461335,UT,BEAVER,49001,7.7
127,0,55069,521339,WI,LINCOLN,55069,7.7
172,,12127,100330,FL,VOLUSIA,12127,11.6
202,2,29019,260068,MO,BOONE,29019,12.8
228,2,51700,490052,VA,NEWPORT NEWS CITY,51700,14.5
210,1,24031,210022,MD,MONTGOMERY,24031,6.7
94,0,26151,231311,MI,SANILAC,26151,15.3
181,2,25003,220046,MA,BERKSHIRE,25003,10
170,1,6037,50350,CA,LOS ANGELES,6037,13.2
181,1,41029,380018,OR,JACKSON,41029,11.9
125,1,17019,140113,IL,CHAMPAIGN,17019,15.1
120,,17021,141341,IL,CHRISTIAN,17021,9.9
91,1,16029,131309,ID,CARIBOU,16029,7.9
,,72021,400032,PR,BAYAMON,,
123,2,20121,170109,KS,MIAMI,20121,7.6
143,0,56043,531306,WY,WASHAKIE,56043,9.7
107,,53007,501313,WA,CHELAN,53007,8.3
,,55079,520205,WI,MILWAUKEE,55079,19
,,35025,321305,NM,LEA,35025,12.6
158,1,26125,230029,MI,OAKLAND,26125,7.8
126,0,19145,161352,IA,PAGE,19145,13.2
256,11,17031,140103,IL,COOK,17031,12.9
143,1,39041,360210,OH,DELAWARE,39041,3.7
154,,48463,451387,TX,UVALDE,48463,19
103,1,19111,160008,IA,LEE,19111,11.5
120,1,47041,440148,TN,DE KALB,47041,17.5
173,1,4013,30083,AZ,MARICOPA,4013,11.6
152,1,42031,390093,PA,CLARION,42031,12.8
258,6,36081,330014,NY,QUEENS,36081,10.3
385,,72021,400102,PR,BAYAMON,,
111,1,17045,141320,IL,EDGAR,17045,11.7
,,20155,170198,KS,RENO,20155,10.6
178,4,27053,240001,MN,HENNEPIN,27053,9.3
190,1,17097,140130,IL,LAKE,17097,7
149,2,29189,260091,MO,ST. LOUIS,29189,9.1
136,,48369,451300,TX,PARMER,48369,12.2
124,1,41039,381301,OR,LANE,41039,14.5
108,0,27171,241362,MN,WRIGHT,27171,4.6
74,0,48341,451386,TX,MOORE,48341,10.6
166,1,40031,370056,OK,COMANCHE,40031,15.8
127,0,6059,50745,CA,ORANGE,6059,9
,,42101,390331,PA,PHILADELPHIA,42101,19.4
218,2,49035,460009,UT,SALT LAKE,49035,7
126,0,26051,231325,MI,GLADWIN,26051,16.6
155,3,6059,50526,CA,ORANGE,6059,9
306,2,6073,50025,CA,SAN DIEGO,6073,9.5
276,,24510,210002,MD,BALTIMORE CITY,24510,20
,,6037,50138,CA,LOS ANGELES,6037,13.2
,,17031,143300,IL,COOK,17031,12.9
128,1,40105,371305,OK,NOWATA,40105,16.5
150,1,48025,450082,TX,BEE,48025,23.1
,,66010,650003,GU,GUAM,,
,1,16045,131318,ID,GEM,16045,11
172,1,48187,450104,TX,GUADALUPE,48187,8.5
156,0,36103,330045,NY,SUFFOLK,36103,6.1
178,1,40031,370097,OK,COMANCHE,40031,15.8
146,2,1095,10005,AL,MARSHALL,1095,15.4
196,2,40143,370202,OK,TULSA,40143,12.8
166,1,32007,290008,NV,ELKO,32007,11.2
141,0,17135,141332,IL,MONTGOMERY,17135,13.5
93,0,48139,450833,TX,ELLIS,48139,7.9
95,0,40085,371306,OK,LOVE,40085,11.7
172,1,6073,50026,CA,SAN DIEGO,6073,9.5
247,1,36119,330234,NY,WESTCHESTER,36119,7.6
121,1,6037,50281,CA,LOS ANGELES,6037,13.2
,,42115,391309,PA,SUSQUEHANNA,42115,11.6
161,0,36121,330008,NY,WYOMING,36121,9.6
101,,19051,161327,IA,DAVIS,19051,11.7
232,1,12071,100220,FL,LEE,12071,10.5
160,3,53027,500031,WA,GRAYS HARBOR,53027,15.1
186,1,34007,310086,NJ,CAMDEN,34007,12.4
127,,36053,331316,NY,MADISON,36053,10.4
236,2,36029,330005,NY,ERIE,36029,13.2
134,0,39035,360367,OH,CUYAHOGA,39035,15.3
146,2,55057,520109,WI,JUNEAU,55057,11.9
136,0,23009,201300,ME,HANCOCK,23009,10.3
162,1,36003,330096,NY,ALLEGANY,36003,15.1
142,1,25025,220017,MA,SUFFOLK,25025,16.5
118,1,22031,190118,LA,DE SOTO,22031,19.8
166,1,51800,490044,VA,SUFFOLK CITY,51800,9
200,2,21145,180102,KY,MC CRACKEN,21145,15.5
141,1,6109,50335,CA,TUOLUMNE,6109,12.1
215,2,12071,100012,FL,LEE,12071,10.5
,,6037,50723,CA,LOS ANGELES,6037,13.2
180,1,16055,130049,ID,KOOTENAI,16055,8.6
,,22071,193300,LA,ORLEANS,22071,21.1
92,1,5059,40076,AR,HOT SPRING,5059,14.9
232,2,37049,340131,NC,CRAVEN,37049,13.2
162,2,34011,310032,NJ,CUMBERLAND,34011,13.1
106,1,51670,490020,VA,HOPEWELL CITY,51670,17.4
202,3,29097,260001,MO,JASPER,29097,15.2
164,0,9005,70011,CT,LITCHFIELD,9005,7.4
118,2,5123,40019,AR,ST. FRANCIS,5123,30.1
194,2,36061,330169,NY,NEW YORK,36061,16.3
144,3,31055,280081,NE,DOUGLAS,31055,9.8
214,2,42041,390004,PA,CUMBERLAND,42041,7.6
106,2,13163,110100,GA,JEFFERSON,13163,21.1
93,1,27161,241345,MN,WASECA,27161,7.6
232,1,42003,390050,PA,ALLEGHENY,42003,10.5
117,2,29049,260057,MO,CLINTON,29049,9.5
,,39013,361321,OH,BELMONT,39013,12.7
128,0,55111,520095,WI,SAUK,55111,8.1
253,2,4019,30006,AZ,PIMA,4019,14.9
127,1,19057,160057,IA,DES MOINES,19057,13
105,,27073,241314,MN,LAC QUI PARLE,27073,8.6
122,,20147,171353,KS,PHILLIPS,20147,10.9
90,0,40011,371302,OK,BLAINE,40011,14.5
91,0,40115,370004,OK,OTTAWA,40115,18.5
126,1,1073,10018,AL,JEFFERSON,1073,14.4
,1,25021,220126,MA,NORFOLK,25021,5.9
197,1,37127,340147,NC,NASH,37127,14.9
169,0,42003,390107,PA,ALLEGHENY,42003,10.5
134,1,20155,170020,KS,RENO,20155,10.6
118,1,48075,450369,TX,CHILDRESS,48075,21.4
240,2,42091,390231,PA,MONTGOMERY,42091,5.6
229,2,37067,340047,NC,FORSYTH,37067,13
115,0,20077,171346,KS,HARPER,20077,13.2
,,53023,501301,WA,GARFIELD,53023,11.4
179,2,34021,310110,NJ,MERCER,34021,9.5
132,,48083,451347,TX,COLEMAN,48083,16
181,1,6037,50231,CA,LOS ANGELES,6037,13.2
148,2,20093,171313,KS,KEARNY,20093,9.4
143,1,17037,141340,IL,DE KALB,17037,10.8
164,1,18017,150072,IN,CASS,18017,10.7
159,1,19055,161343,IA,DELAWARE,19055,8.4
146,2,17183,140093,IL,VERMILION,17183,18.6
148,0,47081,441300,TN,HICKMAN,47081,14.4
109,3,1113,10168,AL,RUSSELL,1113,20.3
142,1,9001,70010,CT,FAIRFIELD,9001,8.8
152,1,39029,360096,OH,COLUMBIANA,39029,13.9
125,1,31019,280009,NE,BUFFALO,31019,9.5
104,,32031,291301,NV,WASHOE,32031,10.2
,,1073,13300,AL,JEFFERSON,1073,14.4
,,48307,451348,TX,MC CULLOCH,48307,16.2
180,1,26075,230092,MI,JACKSON,26075,12.6
95,1,20125,170145,KS,MONTGOMERY,20125,17.8
183,1,54107,510058,WV,WOOD,54107,14.4
73,1,22009,190099,LA,AVOYELLES,22009,21.6
167,0,,190065,LA,E. BATON ROUGE,,
207,2,24017,210035,MD,CHARLES,24017,7.4
136,0,49011,460061,UT,DAVIS,49011,5
170,1,12009,100177,FL,BREVARD,12009,9.9
235,5,13095,110007,GA,DOUGHERTY,13095,27.4
169,2,12035,100118,FL,FLAGLER,12035,9.4
,0,39065,361315,OH,HARDIN,39065,15.1
,,42003,393302,PA,ALLEGHENY,42003,10.5
185,2,27123,240210,MN,RAMSEY,27123,12.6
145,1,26115,230099,MI,MONROE,26115,9.7
128,1,31079,280023,NE,HALL,31079,11.8
123,1,48123,450597,TX,DE WITT,48123,20.5
190,2,39155,360055,OH,TRUMBULL,39155,15.8
101,,42013,391307,PA,BLAIR,42013,11.6
227,2,21111,180130,KY,JEFFERSON,21111,11.4
107,,20009,171301,KS,BARTON,20009,12.7
,,16001,130063,ID,ADA,16001,7.7
147,1,2170,20006,AK,MATANUSKA-SUSITNA,2170,8.7
,,42011,390316,PA,BERKS,42011,10.9
97,0,29097,261338,MO,JASPER,29097,15.2
99,2,30059,271306,MT,MEAGHER,30059,16.6
,,40131,370173,OK,ROGERS,40131,8.5
175,1,21107,180093,KY,HOPKINS,21107,18.1
126,0,19043,161312,IA,CLAYTON,19043,10.4
148,3,51730,490067,VA,PETERSBURG CITY,51730,20.8
84,0,19029,161376,IA,CASS,19029,10.8
218,,12127,100017,FL,VOLUSIA,12127,11.6
144,2,22109,190008,LA,TERREBONNE,22109,15.7
159,6,18089,150090,IN,LAKE,18089,15.8
134,0,1073,10114,AL,JEFFERSON,1073,14.4
109,,25003,221302,MA,BERKSHIRE,25003,10
120,0,39033,361316,OH,CRAWFORD,39033,12.1
285,2,48113,450015,TX,DALLAS,48113,13.7
241,1,25025,220119,MA,SUFFOLK,25025,16.5
144,2,17165,140210,IL,SALINE,17165,15.3
169,1,42005,390163,PA,ARMSTRONG,42005,11.7
147,1,55113,521336,WI,SAWYER,55113,12.3
131,0,20053,171327,KS,ELLSWORTH,20053,10.6
128,1,48355,450788,TX,NUECES,48355,17.5
182,2,48499,451380,TX,WOOD,48499,13.5
124,1,37045,340021,NC,CLEVELAND,37045,15
162,2,48277,450196,TX,LAMAR,48277,19.6
109,0,48481,450694,TX,WHARTON,48481,13.8
85,1,36017,330033,NY,CHENANGO,36017,11.5
194,4,38101,350006,ND,WARD,38101,8.9
122,1,54083,510030,WV,RANDOLPH,54083,15.2
116,1,21137,181315,KY,LINCOLN,21137,18.4
172,2,17119,140002,IL,MADISON,17119,11
130,0,55043,521344,WI,GRANT,55043,12
,,6037,50696,CA,LOS ANGELES,6037,13.2
208,2,12069,100084,FL,LAKE,12069,9.2
138,,46101,431310,SD,MOODY,46101,9.4
155,2,39113,360239,OH,MONTGOMERY,39113,14.7
139,1,42021,391317,PA,CAMBRIA,42021,12.5
144,1,8051,61320,CO,GUNNISON,8051,9.6
99,,13065,111308,GA,CLINCH,13065,20.4
108,0,26151,231314,MI,SANILAC,26151,15.3
108,1,48073,450194,TX,CHEROKEE,48073,16.7
,,22055,190259,LA,LAFAYETTE,22055,16.2
137,2,48143,450351,TX,ERATH,48143,12.6
150,3,4023,31313,AZ,SANTA CRUZ,4023,16.8
222,2,29021,260006,MO,BUCHANAN,29021,13.1
,0,40113,371309,OK,OSAGE,40113,13
180,1,26047,230105,MI,EMMET,26047,8.7
168,1,27019,240056,MN,CARVER,27019,3.5
137,1,12099,100269,FL,PALM BEACH,12099,12
112,,,241343,MN,YELLOW MEDCINE,,
150,3,48347,450508,TX,NACOGDOCHES,48347,19.5
106,,19037,161331,IA,CHICKASAW,19037,8.3
169,1,26059,230037,MI,HILLSDALE,26059,12.6
,,22005,191308,LA,ASCENSION,22005,9.6
173,1,48085,670025,TX,COLLIN,48085,6.2
157,,35031,320038,NM,MCKINLEY,35031,32
174,0,21193,180029,KY,PERRY,21193,22
110,0,27073,241372,MN,LAC QUI PARLE,27073,8.6
94,1,45019,420087,SC,CHARLESTON,45019,11.9
173,2,13225,111310,GA,PEACH,13225,19.2
124,1,13043,111334,GA,CANDLER,13043,20.1
158,0,8035,60132,CO,DOUGLAS,8035,3
121,2,26149,230015,MI,ST. JOSEPH,26149,13
86,,27069,241336,MN,KITTSON,27069,10.3
150,0,26093,230069,MI,LIVINGSTON,26093,5.3
114,,18175,151314,IN,WASHINGTON,18175,13.4
168,1,51179,490140,VA,STAFFORD,51179,5.4
,,72053,400131,PR,FAJARDO,,
222,1,36091,330222,NY,SARATOGA,36091,6.3
134,1,41013,381313,OR,CROOK,41013,10.3
139,1,12107,100232,FL,PUTNAM,12107,24.3
127,1,39047,361331,OH,FAYETTE,39047,13.8
136,0,55055,520071,WI,JEFFERSON,55055,7.3
104,5,6023,50028,CA,HUMBOLDT,6023,15.8
140,2,12027,100175,FL,DE SOTO,12027,20.8
206,3,1103,10085,AL,MORGAN,1103,14.4
84,5,38079,351316,ND,ROLETTE,38079,21.3
171,0,12101,100211,FL,PASCO,12101,11.4
,,36119,333301,NY,WESTCHESTER,36119,7.6
120,1,48457,450460,TX,TYLER,48457,18.9
128,,46067,431313,SD,HUTCHINSON,46067,12.8
110,,26063,231310,MI,HURON,26063,11.6
154,1,17043,140122,IL,DU PAGE,17043,5.9
195,4,37057,340085,NC,DAVIDSON,37057,12
179,1,4013,30037,AZ,MARICOPA,4013,11.6
117,2,5093,41316,AR,MISSISSIPPI,5093,21
135,,5081,41320,AR,LITTLE RIVER,5081,16.2
,2,40005,371300,OK,ATOKA,40005,18.6
112,2,29145,261331,MO,NEWTON,29145,13.9
144,1,39113,360051,OH,MONTGOMERY,39113,14.7
129,,17031,140080,IL,COOK,17031,12.9
309,5,42101,390115,PA,PHILADELPHIA,42101,19.4
,,48113,450851,TX,DALLAS,48113,13.7
84,,30073,271324,MT,PONDERA,30073,18.5
78,0,20031,171385,KS,COFFEY,20031,9.6
319,2,48201,450289,TX,HARRIS,48201,15.9
93,1,32003,290058,NV,CLARK,32003,13.2
122,,54057,511315,WV,MINERAL,54057,13.8
,,39113,363306,OH,MONTGOMERY,39113,14.7
121,,27063,241315,MN,JACKSON,27063,7.6
146,1,48135,450132,TX,ECTOR,48135,13.6
84,0,20021,171308,KS,CHEROKEE,20021,14.3
124,1,41007,381303,OR,CLATSOP,41007,10.5
182,1,18167,150023,IN,VIGO,18167,20.7
113,0,29009,261317,MO,BARRY,29009,16
167,1,53067,500139,WA,THURSTON,53067,9.7
139,1,34017,310016,NJ,HUDSON,34017,13.1
104,1,55063,520004,WI,LA CROSSE,55063,10
145,1,48061,450033,TX,CAMERON,48061,24.4
134,1,1039,10036,AL,COVINGTON,1039,17.1
,,72097,400123,PR,MAYAGUEZ,,
,,36055,330411,NY,MONROE,36055,13.9
206,2,25023,220052,MA,PLYMOUTH,25023,7.2
142,,37011,341323,NC,AVERY,37011,15.8
216,1,39099,360276,OH,MAHONING,39099,15.8
237,7,,90008,DC,THE DISTRICT,,
162,0,27037,240059,MN,DAKOTA,27037,4.8
234,1,31055,280013,NE,DOUGLAS,31055,9.8
161,1,17157,141338,IL,RANDOLPH,17157,12
151,1,21097,180079,KY,HARRISON,21097,13.5
,,72113,400113,PR,PONCE,,
159,1,27147,240069,MN,STEELE,27147,7.3
125,1,17031,140224,IL,COOK,17031,12.9
91,0,29033,261332,MO,CARROLL,29033,13.4
106,1,55107,521328,WI,RUSK,55107,11.7
243,6,6029,50315,CA,KERN,6029,18.3
,,17145,141331,IL,PERRY,17145,15.1
164,1,42127,390125,PA,WAYNE,42127,10.5
140,,40079,371337,OK,LE FLORE,40079,18.1
74,1,48147,451370,TX,FANNIN,48147,15.4
244,3,29189,260104,MO,ST. LOUIS,29189,9.1
,,48275,451394,TX,KNOX,48275,16.3
79,0,39167,361319,OH,WASHINGTON,39167,13.4
139,,30077,271314,MT,POWELL,30077,16.5
223,0,9003,70002,CT,HARTFORD,9003,10.7
169,3,6075,50055,CA,SAN FRANCISCO,6075,10
104,0,29095,260027,MO,JACKSON,29095,12.4
125,1,27169,240044,MN,WINONA,27169,11
173,,50001,471307,VT,ADDISON,50001,8.4
121,,12079,101311,FL,MADISON,12079,23.8
186,1,32003,290054,NV,CLARK,32003,13.2
202,0,36059,330331,NY,NASSAU,36059,5.7
190,1,39061,360001,OH,HAMILTON,39061,12.7
141,2,6099,50067,CA,STANISLAUS,6099,13
299,2,6037,50376,CA,LOS ANGELES,6037,13.2
,,48339,670093,TX,MONTGOMERY,48339,8.2
262,2,34013,310054,NJ,ESSEX,34013,14.3
136,1,48241,450573,TX,JASPER,48241,17.3
209,4,48303,450686,TX,LUBBOCK,48303,15.8
140,2,6001,50211,CA,ALAMEDA,6001,8.6
117,,29037,261324,MO,CASS,29037,6.8
94,1,36095,331320,NY,SCHOHARIE,36095,11
112,0,26159,230085,MI,VAN BUREN,26159,14.1
74,0,40073,371313,OK,KINGFISHER,40073,9
190,2,54081,510070,WV,RALEIGH,54081,21.8
139,0,18165,151326,IN,VERMILLION,18165,11.9
187,3,53033,500005,WA,KING,53033,7.6
,,55079,523300,WI,MILWAUKEE,55079,19
146,,54023,511316,WV,GRANT,54023,13.3
206,5,42101,390142,PA,PHILADELPHIA,42101,19.4
130,1,47067,441313,TN,HANCOCK,47067,28.6
180,0,53033,500051,WA,KING,53033,7.6
125,1,55135,521334,WI,WAUPACA,55135,8
97,0,38001,351330,ND,ADAMS,38001,10.8
115,,46059,431337,SD,HAND,46059,9.1
217,3,48201,450068,TX,HARRIS,48201,15.9
154,2,8043,61344,CO,FREMONT,8043,15.2
241,2,42101,390111,PA,PHILADELPHIA,42101,19.4
,,72021,400109,PR,BAYAMON,,
215,1,47163,440017,TN,SULLIVAN,47163,13.6
152,2,28001,250084,MS,ADAMS,28001,27.2
106,1,1121,10101,AL,TALLADEGA,1121,16.9
134,0,36071,330205,NY,ORANGE,36071,10.6
180,3,36051,330238,NY,LIVINGSTON,36051,10.3
156,0,48201,450709,TX,HARRIS,48201,15.9
138,1,19013,160040,IA,BLACK HAWK,19013,12.2
91,,47117,441309,TN,MARSHALL,47117,12.1
182,,53049,501303,WA,PACIFIC,53049,13.6
144,1,6053,50248,CA,MONTEREY,6053,11.6
176,2,10003,80003,DE,NEW CASTLE,10003,10.1
143,2,28149,250031,MS,WARREN,28149,19.2
66,0,40109,370240,OK,OKLAHOMA,40109,15.2
178,2,39119,360039,OH,MUSKINGUM,39119,15
97,1,21017,180046,KY,BOURBON,21017,14.1
133,,30057,271329,MT,MADISON,30057,9.9
207,2,17089,140211,IL,KANE,17089,7.3
187,1,34023,310038,NJ,MIDDLESEX,34023,7.4
110,,19053,161340,IA,DECATUR,19053,16.9
195,2,48497,450271,TX,WISE,48497,10
,,21207,181330,KY,RUSSELL,21207,18.1
141,0,32023,291311,NV,NYE,32023,14.2
139,5,28049,250072,MS,HINDS,28049,25.9
212,4,29187,260163,MO,ST. FRANCOIS,29187,16.2
105,0,42057,391303,PA,FULTON,42057,10.6
152,1,48113,450647,TX,DALLAS,48113,13.7
105,,22067,190116,LA,MOREHOUSE,22067,23.3
253,4,13151,110191,GA,HENRY,13151,8.7
,0,39039,361328,OH,DEFIANCE,39039,8.5
149,2,22105,190015,LA,TANGIPAHOA,22105,20.1
117,0,48439,450888,TX,TARRANT,48439,10.5
211,1,6073,50636,CA,SAN DIEGO,6073,9.5
104,0,55115,521346,WI,SHAWANO,55115,10.3
167,2,48209,450272,TX,HAYS,48209,9.6
174,4,29167,260195,MO,POLK,29167,15.6
,,28049,250152,MS,HINDS,28049,25.9
170,2,28003,250009,MS,ALCORN,28003,17
183,2,39113,360079,OH,MONTGOMERY,39113,14.7
173,1,32003,290041,NV,CLARK,32003,13.2
192,1,6077,50084,CA,SAN JOAQUIN,6077,13.9
200,0,36119,330261,NY,WESTCHESTER,36119,7.6
98,1,19069,161308,IA,FRANKLIN,19069,10.5
148,1,21199,180132,KY,PULASKI,21199,19.1
126,,48099,451379,TX,CORYELL,48099,12.7
141,2,28105,250050,MS,OKTIBBEHA,28105,23.5
128,0,29147,260050,MO,NODAWAY,29147,15.2
75,1,5103,40050,AR,OUACHITA,5103,20.5
124,0,37113,341326,NC,MACON,37113,12.9
142,0,42001,390065,PA,ADAMS,42001,8
148,1,13071,110105,GA,COLQUITT,13071,20.4
190,2,41019,380027,OR,DOUGLAS,41019,13.3
122,,6111,51334,CA,VENTURA,6111,9.1
112,,21225,181306,KY,UNION,21225,17.5
138,,53003,501332,WA,ASOTIN,53003,14.1
,,30033,271310,MT,GARFIELD,30033,15
217,1,36047,330194,NY,KINGS,36047,17.8
144,3,30063,270014,MT,MISSOULA,30063,11.8
96,,46129,431325,SD,WALWORTH,46129,15
121,1,17011,141337,IL,BUREAU,17011,10
230,,8059,60009,CO,JEFFERSON,8059,6.1
194,2,29189,260077,MO,ST. LOUIS,29189,9.1
196,1,17031,140008,IL,COOK,17031,12.9
119,3,13033,110113,GA,BURKE,13033,20
124,1,18001,151330,IN,ADAMS,18001,11.8
122,1,35006,321308,NM,CIBOLA,35006,25.1
123,,31033,281357,NE,CHEYENNE,31033,10
157,2,41017,380040,OR,DESCHUTES,41017,8.1
120,1,18097,150084,IN,MARION,18097,14.4
137,1,47103,440102,TN,LINCOLN,47103,12.4
,,72127,400004,PR,SAN JUAN,,
120,3,28051,251319,MS,HOLMES,28051,34.5
170,2,12015,100077,FL,CHARLOTTE,12015,9.8
121,,27011,241342,MN,BIG STONE,27011,10.9
197,1,12115,100070,FL,SARASOTA,12115,8.7
